"","region","gender","age","education","l2501","l2502","l2503","l2504","l2505","l2506","l2507","l2508","l2509","l2510","l2511","l2512","l2513","l2514","l2515"
"8949",1,1,1964,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8950",1,2,1947,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8951",1,1,1950,6,4,2,4,-3,2,4,4,2,4,2,4,2,4,2,4
"8952",1,1,1961,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8953",1,2,1987,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8954",1,2,1940,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8955",1,1,1982,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8956",1,1,1976,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8957",1,2,1979,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8958",1,1,1981,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8959",1,2,1947,4,4,2,5,5,3,4,5,2,3,2,3,2,4,5,4
"8960",1,2,1982,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8961",1,2,1979,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8962",1,2,1978,9,4,4,4,2,4,2,4,2,4,2,4,2,4,4,4
"8963",1,2,1944,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8964",1,2,1977,10,4,2,4,4,4,2,4,2,4,2,2,2,4,2,4
"8965",1,1,1982,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8966",1,2,1967,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8967",1,2,1935,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8968",1,2,1977,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8969",1,2,1977,12,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4
"8970",1,1,1936,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8971",1,2,1950,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8972",1,2,1973,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8973",1,1,1980,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8974",1,1,1983,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8975",1,1,1986,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8976",1,2,1933,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8977",1,2,1977,7,4,2,4,4,4,4,4,4,4,4,4,3,4,4,4
"8978",1,2,1987,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8979",1,2,1944,4,5,2,5,3,5,2,8,2,5,2,5,2,5,4,5
"8980",1,1,1945,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8981",1,2,1942,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8982",1,2,1943,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8983",1,1,1977,13,5,3,4,4,4,3,8,3,5,1,8,3,5,5,8
"8984",1,1,1983,12,4,2,4,4,4,4,4,3,4,2,4,3,3,8,4
"8985",1,2,1968,9,4,2,4,4,4,8,4,8,8,8,8,8,4,4,4
"8986",1,1,1938,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8987",1,2,1986,13,3,3,4,4,3,3,4,2,4,4,3,2,3,4,4
"8988",1,2,1988,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8989",1,1,1985,12,5,2,5,4,5,4,5,5,5,2,4,2,5,4,4
"8990",1,1,1982,12,4,1,4,2,5,2,5,1,5,1,5,1,5,1,4
"8991",1,2,1974,13,5,1,4,3,4,3,5,1,5,1,5,1,4,3,4
"8992",1,2,1988,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8993",1,2,1946,5,5,1,5,8,5,2,5,1,4,2,5,2,3,3,5
"8994",1,2,1966,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8995",1,2,1980,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8996",1,1,1979,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8997",1,2,1966,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8998",1,1,1962,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8999",1,2,1961,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9000",1,1,1950,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9001",1,1,1959,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9002",1,1,1981,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9003",1,1,1957,4,1,3,5,5,8,8,5,1,5,5,5,1,5,5,8
"9004",1,2,1934,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9005",1,1,1936,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9006",1,2,1952,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9007",1,2,1956,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9008",1,1,1960,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9009",1,1,1953,4,3,3,5,3,4,2,5,1,4,2,5,2,5,3,3
"9010",1,1,1942,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9011",1,1,1945,4,4,2,2,3,4,3,2,3,2,3,1,3,2,3,3
"9012",1,1,1946,9,4,2,4,4,4,1,4,1,4,2,4,3,4,2,4
"9013",1,2,1962,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9014",1,2,1968,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9015",1,1,1967,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9016",1,1,1953,9,8,1,5,5,2,1,5,1,5,5,5,1,5,8,1
"9017",1,1,1950,4,5,1,5,5,5,1,5,1,5,1,5,1,5,5,5
"9018",1,2,1945,4,3,4,5,5,4,5,5,3,4,4,4,5,4,5,4
"9019",1,2,1961,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9020",1,2,1952,4,5,1,5,5,5,1,2,8,5,8,5,8,5,5,8
"9021",1,2,1969,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9022",1,1,1953,4,4,1,5,5,5,8,5,1,5,2,5,8,5,8,8
"9023",1,1,1957,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9024",1,1,1961,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9025",1,2,1957,6,3,5,5,3,5,5,5,8,8,5,8,5,5,5,8
"9026",1,2,1963,4,5,2,5,5,5,5,5,5,5,2,2,2,5,5,5
"9027",1,1,1980,9,4,4,4,4,4,2,5,2,4,2,5,1,4,1,4
"9028",1,2,1984,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9029",1,1,1967,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9030",1,2,1960,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9031",1,1,1981,5,5,8,5,5,5,5,5,2,5,2,5,2,5,2,5
"9032",1,2,1963,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9033",1,2,1970,5,3,4,5,5,4,3,4,2,2,1,2,2,4,4,5
"9034",1,2,1934,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9035",1,2,1980,11,4,2,4,3,4,2,4,4,4,2,4,2,4,4,3
"9036",1,2,1959,3,4,4,4,-3,4,1,4,4,4,1,4,1,4,1,4
"9037",1,2,1977,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9038",1,1,1961,9,5,5,5,5,5,2,5,3,3,5,3,5,5,5,5
"9039",1,1,1981,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9040",1,2,1955,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9041",1,2,1958,7,8,8,5,5,5,5,5,8,8,5,5,5,5,5,5
"9042",1,1,1960,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9043",1,2,1947,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9044",1,2,1988,12,5,2,5,5,4,4,4,4,4,2,4,2,4,4,4
"9045",1,2,1960,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9046",1,2,1975,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9047",1,2,1989,9,3,3,3,3,4,5,5,3,4,3,3,3,3,4,5
"9048",1,1,1942,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9049",1,2,1955,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9050",1,2,1940,9,5,1,5,5,5,5,5,1,5,5,5,1,1,5,5
"9051",1,2,1930,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9052",1,1,1919,3,8,5,4,5,5,8,8,8,8,8,8,8,8,8,5
"9053",1,2,1961,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9054",1,1,1922,2,4,2,5,4,4,4,4,2,4,3,2,2,2,4,3
"9055",1,2,1960,9,4,2,5,5,5,4,5,1,5,1,5,4,5,4,1
"9056",1,2,1943,4,4,2,4,3,4,8,4,2,8,2,4,2,8,8,8
"9057",1,1,1934,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9058",1,1,1965,7,5,5,5,5,5,5,5,2,5,4,8,8,8,4,5
"9059",1,2,1975,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9060",1,1,1980,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9061",1,2,1968,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9062",1,2,1968,4,4,5,8,5,8,8,5,5,8,5,8,8,8,8,8
"9063",1,2,1938,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9064",1,2,1984,4,1,1,4,2,4,4,4,3,4,4,2,4,4,4,4
"9065",1,1,1960,6,2,4,4,2,4,4,2,4,2,2,4,4,4,4,2
"9066",1,2,1945,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9067",1,2,1942,4,4,4,5,4,4,4,4,2,4,2,2,2,4,4,4
"9068",1,2,1983,12,4,2,4,4,8,8,4,2,4,2,4,2,8,4,4
"9069",1,1,1959,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9070",1,1,1972,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9071",1,1,1958,6,4,2,4,2,4,2,4,2,4,2,4,2,4,8,4
"9072",1,2,1986,12,5,5,5,5,5,3,5,2,5,2,2,1,5,5,5
"9073",1,2,1964,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9074",1,2,1959,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9075",1,1,1984,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9076",1,2,1980,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9077",1,1,1957,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9078",1,2,1958,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9079",1,1,1981,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9080",1,1,1962,6,5,1,5,4,4,1,5,2,4,1,5,1,4,4,2
"9081",1,1,1964,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9082",1,1,1948,7,5,1,5,2,5,1,5,1,5,1,5,4,5,1,5
"9083",1,2,1957,4,5,1,5,4,4,1,5,2,5,1,5,1,4,2,5
"9084",1,1,1956,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9085",1,1,1946,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9086",1,1,1986,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9087",1,1,1984,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9088",1,2,1983,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9089",1,2,1979,9,8,4,5,4,5,4,5,5,5,4,5,4,5,5,5
"9090",1,2,1962,11,1,2,1,2,1,4,4,2,4,1,5,2,1,1,1
"9091",1,1,1983,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9092",1,2,1944,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9093",1,1,1972,10,2,1,5,4,5,4,2,-3,5,3,4,3,2,-3,5
"9094",1,2,1973,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9095",1,1,1931,6,2,1,2,2,4,4,4,4,3,3,5,3,4,3,2
"9096",1,1,1940,9,4,4,4,4,4,4,4,8,4,4,8,4,4,4,4
"9097",1,2,1965,1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"9098",1,1,1963,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9099",1,1,1938,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9100",1,1,1943,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9101",1,2,1942,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9102",1,2,1941,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9103",1,1,1947,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9104",1,1,1937,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9105",1,1,1943,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9106",1,2,1940,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9107",1,2,1940,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9108",1,1,1961,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9109",1,2,1941,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9110",1,1,1937,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9111",1,1,1946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9112",1,1,NA,3,-3,-3,4,-3,-3,-3,5,-3,-3,-3,-3,-3,-3,-3,-3
"9113",1,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9114",1,1,1943,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9115",1,1,1941,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9116",1,1,1943,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9117",1,1,1941,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9118",1,2,1951,11,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"9119",1,1,1939,4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"9120",1,1,1950,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9121",1,1,1949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9122",1,1,1943,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9123",1,1,1940,3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
"9124",1,1,1948,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9125",1,1,1959,4,8,4,5,5,2,4,4,2,4,2,4,4,2,4,4
"9126",1,2,1983,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9127",1,2,1980,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9128",1,2,1963,1,4,3,5,4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,8
"9129",1,2,1988,12,3,3,-3,-3,-3,-3,5,-3,-3,-3,-3,-3,-3,-3,5
"9130",1,2,1973,1,3,3,-3,-3,-3,-3,5,-3,-3,-3,-3,-3,-3,-3,5
"9131",1,1,1965,1,3,3,-3,-3,-3,-3,5,-3,-3,-3,-3,-3,-3,-3,5
"9132",1,2,1983,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9133",1,1,1967,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9134",1,2,1970,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9135",1,2,1977,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9136",1,2,1971,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9137",1,2,1959,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9138",1,1,1979,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9139",1,2,1965,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9140",1,2,1967,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9141",1,1,1958,1,-3,-3,4,-3,-3,-3,5,-3,-3,-3,-3,-3,-3,-3,5
"9142",1,1,1960,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9143",1,1,1970,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9144",1,1,1942,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9145",1,1,1972,3,4,-3,5,-3,-3,-3,5,-3,-3,-3,-3,5,-3,-3,5
"9146",1,2,1968,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9147",1,1,1940,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9148",1,1,1968,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9149",1,2,1969,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9150",1,2,1971,1,3,8,5,5,4,2,5,-3,-3,-3,-3,-3,4,8,5
"9151",1,2,1973,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9152",1,2,1973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9153",1,2,1960,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9154",1,2,1974,4,3,2,-3,3,4,-3,4,2,3,2,2,-3,-3,-3,4
"9155",1,2,1973,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9156",1,2,1976,3,3,3,5,3,4,4,-3,3,3,3,2,-3,-3,3,5
"9157",1,1,1937,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9158",1,2,1967,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9159",1,2,1969,4,3,8,5,4,4,2,4,2,3,-3,-3,2,3,3,5
"9160",1,1,1964,3,3,3,5,-3,3,-3,4,-3,-3,-3,-3,-3,3,-3,5
"9161",1,2,1970,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9162",1,2,1944,1,3,8,5,5,3,-3,5,-3,-3,-3,-3,-3,-3,-3,5
"9163",1,2,1980,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9164",1,1,1955,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9165",1,2,1978,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9166",1,2,1970,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9167",1,2,1960,10,8,5,5,5,4,8,2,8,5,8,4,3,4,3,4
"9168",1,2,1940,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9169",1,2,1936,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9170",1,1,1962,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9171",1,1,1966,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9172",1,1,1952,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9173",1,1,1943,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9174",1,2,1937,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9175",1,1,1944,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9176",1,2,1988,9,8,2,4,4,4,4,5,2,4,2,4,2,2,2,4
"9177",1,1,1948,4,4,2,4,4,4,2,4,2,4,8,4,8,4,8,4
"9178",1,1,1965,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9179",1,1,1940,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9180",1,2,1991,7,4,2,5,4,5,4,5,2,4,2,4,2,4,3,5
"9181",1,1,1985,10,4,1,5,5,5,2,5,1,5,1,5,1,4,1,5
"9182",1,2,1991,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9183",1,1,1962,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9184",1,1,1949,7,8,5,5,4,5,2,4,1,5,2,5,1,5,2,4
"9185",1,2,1981,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9186",1,2,1974,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9187",1,2,1943,12,4,2,5,5,1,2,5,1,4,1,5,2,4,5,1
"9188",1,1,1972,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9189",1,2,1922,1,8,2,4,4,2,2,4,8,8,8,4,2,4,4,4
"9190",1,1,1981,12,4,2,4,4,4,3,4,2,4,2,4,2,4,3,4
"9191",1,1,1962,9,4,2,5,4,4,2,5,2,5,2,5,1,2,2,1
"9192",1,2,1952,4,8,4,5,8,4,4,5,8,5,3,5,1,4,2,4
"9193",1,2,1963,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9194",1,2,1969,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9195",1,2,1983,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9196",1,1,1969,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9197",1,2,1966,3,8,4,8,8,4,8,4,8,8,8,8,8,8,8,8
"9198",1,1,1968,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9199",1,1,1970,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9200",1,1,1985,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9201",1,1,1969,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9202",1,1,1991,4,5,1,5,5,8,8,8,1,8,5,8,1,2,1,2
"9203",1,2,1973,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9204",1,2,1954,4,4,8,4,4,8,8,4,8,8,4,8,8,8,4,8
"9205",1,1,1962,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9206",1,1,1969,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9207",1,2,1974,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
